"No.","Time","Source","Destination","Protocol","Length","Info"
"1","0.000000","157.253.212.244","13.107.6.171","TCP","55","52514  >  443 [ACK] Seq=1 Ack=1 Win=256 Len=1 [TCP segment of a reassembled PDU]"
"2","0.051124","13.107.6.171","157.253.212.244","TCP","66","443  >  52514 [ACK] Seq=1 Ack=2 Win=16386 Len=0 SLE=1 SRE=2"
"3","0.719317","157.253.212.244","20.7.1.246","TLSv1.2","98","Application Data"
"4","0.801516","20.7.1.246","157.253.212.244","TLSv1.2","229","Application Data"
"5","0.843760","157.253.212.244","20.7.1.246","TCP","54","64178  >  443 [ACK] Seq=45 Ack=176 Win=256 Len=0"
"6","2.313913","157.253.212.244","173.194.216.188","TCP","55","57389  >  5228 [ACK] Seq=1 Ack=1 Win=510 Len=1"
"7","2.579390","157.253.212.244","173.194.216.188","TCP","55","57390  >  5228 [ACK] Seq=1 Ack=1 Win=510 Len=1"
"8","2.580438","173.194.216.188","157.253.212.244","TCP","66","5228  >  57389 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"9","2.667110","173.194.216.188","157.253.212.244","TCP","66","5228  >  57390 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"10","6.729852","157.253.212.244","157.253.230.90","FTP","83","Request: PORT 157,253,212,244,205,68"
"11","6.753743","157.253.230.90","157.253.212.244","FTP","105","Response: 200 PORT command successful. Consider using PASV."
"12","6.771501","157.253.212.244","157.253.230.90","FTP","69","Request: RETR 650k.jpg"
"13","6.793123","157.253.230.90","157.253.212.244","TCP","74","20  >  52548 [SYN] Seq=0 Win=64240 Len=0 MSS=1250 SACK_PERM=1 TSval=878322333 TSecr=0 WS=128"
"14","6.793244","157.253.212.244","157.253.230.90","TCP","74","52548  >  20 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM=1 TSval=1878292020 TSecr=878322333"
"15","6.823811","157.253.230.90","157.253.212.244","TCP","66","20  >  52548 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=878322353 TSecr=1878292020"
"16","6.823811","157.253.230.90","157.253.212.244","FTP","124","Response: 150 Opening BINARY mode data connection for 650k.jpg (662161 bytes)."
"17","6.823811","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"18","6.823811","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"19","6.823811","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"20","6.824115","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=3715 Win=524800 Len=0 TSval=1878292051 TSecr=878322354"
"21","6.828066","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"22","6.828066","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"23","6.828066","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"24","6.828066","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"25","6.828066","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"26","6.828228","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=9905 Win=524800 Len=0 TSval=1878292055 TSecr=878322354"
"27","6.870189","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"28","6.875638","157.253.212.244","157.253.230.90","TCP","54","52534  >  21 [ACK] Seq=45 Ack=122 Win=7854 Len=0"
"29","6.891230","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"30","6.891301","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=12381 Win=524800 Len=0 TSval=1878292118 TSecr=878322354"
"31","6.896588","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"32","6.923489","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"33","6.923489","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"34","6.923489","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"35","6.923489","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"36","6.923489","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"37","6.923489","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"38","6.923489","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"39","6.923684","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=22285 Win=524800 Len=0 TSval=1878292150 TSecr=878322386"
"40","6.927729","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"41","6.927729","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"42","6.927729","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"43","6.927729","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"44","6.927729","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"45","6.927729","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"46","6.927729","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"47","6.927876","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=30951 Win=524800 Len=0 TSval=1878292155 TSecr=878322386"
"48","6.931129","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"49","6.931208","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=32189 Win=524800 Len=0 TSval=1878292158 TSecr=878322386"
"50","6.937231","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"51","6.937231","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 650k.jpg)"
"52","6.937231","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"53","6.937330","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=37141 Win=524800 Len=0 TSval=1878292164 TSecr=878322454"
"54","6.954463","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"55","6.976272","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"56","6.976272","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"57","6.976272","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"58","6.976272","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"59","6.976369","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=43331 Win=524800 Len=0 TSval=1878292203 TSecr=878322493"
"60","6.980934","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"61","6.980934","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"62","6.981011","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=45807 Win=524800 Len=0 TSval=1878292208 TSecr=878322493"
"63","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"64","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"65","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"66","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"67","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"68","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"69","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"70","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"71","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"72","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"73","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"74","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"75","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 650k.jpg)"
"76","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"77","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 650k.jpg)"
"78","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"79","6.998093","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"80","6.998320","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=69329 Win=524800 Len=0 TSval=1878292225 TSecr=878322494"
"81","6.999349","157.253.230.90","157.253.212.244","FTP-DATA","2542","FTP Data: 2476 bytes (PORT) (RETR 650k.jpg)"
"82","6.999432","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=71805 Win=524800 Len=0 TSval=1878292226 TSecr=878322494"
"83","7.002303","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"84","7.009352","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"85","7.009352","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"86","7.009352","157.253.230.90","157.253.212.244","FTP-DATA","6256","FTP Data: 6190 bytes (PORT) (RETR 650k.jpg)"
"87","7.009352","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"88","7.009352","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"89","7.009352","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"90","7.009352","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"91","7.009352","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"92","7.009352","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"93","7.009553","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=89137 Win=524800 Len=0 TSval=1878292236 TSecr=878322495"
"94","7.018797","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"95","7.018797","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"96","7.018797","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"97","7.018797","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"98","7.018912","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=94089 Win=524800 Len=0 TSval=1878292246 TSecr=878322534"
"99","7.022925","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"100","7.022925","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"101","7.022925","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"102","7.022925","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"103","7.022925","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"104","7.022925","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"105","7.022925","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"106","7.022925","157.253.230.90","157.253.212.244","FTP-DATA","3780","FTP Data: 3714 bytes (PORT) (RETR 650k.jpg)"
"107","7.023071","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=106469 Win=524800 Len=0 TSval=1878292250 TSecr=878322542"
"108","7.046965","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"109","7.046965","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"110","7.046965","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"111","7.046965","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"112","7.046965","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"113","7.046965","157.253.230.90","157.253.212.244","FTP-DATA","8732","FTP Data: 8666 bytes (PORT) (RETR 650k.jpg)"
"114","7.046965","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"115","7.046965","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"116","7.046965","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"117","7.046965","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"118","7.046965","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"119","7.047161","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=127515 Win=524800 Len=0 TSval=1878292274 TSecr=878322557"
"120","7.048062","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"121","7.048062","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"122","7.048062","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"123","7.048062","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"124","7.048162","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=132467 Win=524800 Len=0 TSval=1878292275 TSecr=878322558"
"125","7.071977","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"126","7.071977","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"127","7.071977","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"128","7.071977","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"129","7.072073","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=137419 Win=524800 Len=0 TSval=1878292299 TSecr=878322558"
"130","7.083229","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"131","7.083229","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"132","7.083308","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=139895 Win=524800 Len=0 TSval=1878292310 TSecr=878322559"
"133","7.091466","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"134","7.091466","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"135","7.091466","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"136","7.091466","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"137","7.091466","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"138","7.091580","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=146085 Win=524800 Len=0 TSval=1878292318 TSecr=878322559"
"139","7.104168","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"140","7.104168","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"141","7.104168","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"142","7.104168","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"143","7.104168","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"144","7.104168","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"145","7.104168","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"146","7.104168","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"147","7.104289","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=155989 Win=524800 Len=0 TSval=1878292331 TSecr=878322560"
"148","7.145738","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"149","7.145738","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"150","7.145738","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"151","7.145738","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"152","7.145738","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"153","7.145738","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"154","7.145738","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"155","7.145893","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=164655 Win=524800 Len=0 TSval=1878292373 TSecr=878322568"
"156","7.147601","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"157","7.147601","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"158","7.147675","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=167131 Win=524800 Len=0 TSval=1878292374 TSecr=878322568"
"159","7.148953","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"160","7.148953","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"161","7.148953","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"162","7.148953","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"163","7.148953","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"164","7.148953","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"165","7.148953","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"166","7.148953","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"167","7.148953","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"168","7.148953","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"169","7.149106","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=179511 Win=524800 Len=0 TSval=1878292376 TSecr=878322568"
"170","7.156869","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"171","7.156869","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
"172","7.156971","157.253.212.244","157.253.230.90","TCP","66","52548  >  20 [ACK] Seq=1 Ack=181987 Win=524800 Len=0 TSval=1878292384 TSecr=878322569"
"173","7.161210","157.253.230.90","157.253.212.244","FTP-DATA","1304","FTP Data: 1238 bytes (PORT) (RETR 650k.jpg)"
